gender,word_count,average_sentence_length,average_word_length,total_count_punctuation,most_common_words,lexical_diversity,count_foreign_words,count_wh_words,sentiment_score,subjectivity_score,count_slang,pronoun_richness,count_VERB,count_.,"count_,",count_!,count_?,count_semi_colon,count_:,count_-,count_(,count_),count_[,count_],count_{,count_},count_<,count_>,count_/,count_\,count_|,count__,count_+,count_=,count_*,count_&,count_^,count_%,count_$,count_#,count_@,count_~,count_`,pronoun_density_I,pos_statistics_mean_count
male,147,24.5,1,9,article,0.632653061,147,2,0.48125,0.8875,0,0.068027211,15,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027210884,10.5
male,138,34.5,1,10,paper,0.586956522,138,2,0.173660714,0.287946429,0,0.043478261,13,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
female,129,32.25,1,22,eliminating,0.651162791,129,3,0.158333333,0.2796875,2,0.03875969,14,4,13,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015503876,8.6
female,153,38.25,1,16,year,0.62745098,153,2,-0.034285714,0.240238095,3,0.026143791,19,4,5,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006535948,10.2
female,94,31.33333333,1,8,early,0.79787234,94,1,0.041666667,0.328205128,0,0.031914894,7,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.266666667
male,122,61,1,14,examining,0.614754098,122,3,0.079399767,0.310285548,0,0.032786885,8,3,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.133333333
female,115,38.33333333,1,16,Black,0.652173913,115,4,0.045549242,0.39905303,0,0.034782609,10,3,7,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.214285714
male,186,37.2,1,18,article,0.661290323,186,3,0.121610008,0.507572574,2,0.032258065,19,5,3,0,0,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.28571429
female,170,34,1,14,essay,0.611764706,170,4,0.0775,0.3175,6,0.017647059,18,5,4,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.33333333
male,127,42.33333333,1,29,Maria,0.661417323,127,1,0.068055556,0.377777778,0,0.015748031,8,2,8,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.071428571
male,83,27.66666667,1,10,considerable,0.674698795,83,3,0.296428571,0.460714286,0,0.036144578,8,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.928571429
